id,source,target,relation,source_text
E1306,E423,P072,HAS_SUBJECT,"綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從"
E1307,E423,L193,HAS_OBJECT,"綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從"
E1308,E423,L084,AT_LOCATION,"綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從"
E1309,P072,L193,TRAVEL,"綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從"
E1310,P072,L084,TRAVEL,"綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從"
E1311,E424,P072,HAS_SUBJECT,"八十匹。綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從"
E1312,E424,L210,HAS_OBJECT,"八十匹。綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從"
E1313,E424,L084,AT_LOCATION,"八十匹。綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從"
E1314,P072,L210,TRAVEL,"八十匹。綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從"
E1315,E425,L025,AT_LOCATION,"賻贈唐使趙寳英■八十匹。綿二百屯。
庚寅。玄蕃頭從五位上袁晋卿賜姓清村宿祢。晋卿唐人也。天平七年隨我朝使歸朝。時年十八九。學得文選爾雅音。爲大學音博士。於後。歴大學頭安房守。
戊戌。仰陸奥出羽。追蝦夷廿人。爲擬唐客拜朝儀衛也。"
E1316,E426,P200,HAS_OBJECT,"衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從五位下賀茂朝臣人麻呂爲左少弁。」授正六位上田邊史淨足外從五位下。
春正月壬寅朔。天皇御大極殿受朝。渤海國遣獻可大夫司賓少令張仙壽等朝賀。其儀如常。」以忠臣從二位藤原朝臣魚名爲内大臣。近衛大將大宰"
E1317,E426,L025,AT_LOCATION,"衛也。
庚子。以從五位上藤原朝臣鷹取爲左中弁。從五位下賀茂朝臣人麻呂爲左少弁。」授正六位上田邊史淨足外從五位下。
春正月壬寅朔。天皇御大極殿受朝。渤海國遣獻可大夫司賓少令張仙壽等朝賀。其儀如常。」以忠臣從二位藤原朝臣魚名爲内大臣。近衛大將大宰"
E1318,E427,P259,HAS_OBJECT,改。隨即科處。』▼是日。遣唐大使從四位上藤原朝臣葛野麻呂授從三位。判官正六位上菅原朝臣清公從五位下。故副使從五位上石川朝臣道益贈從四位下。判官正六位上甘南備眞人信影從五位下。道益者。從三位中納言石足之孫。從五位上人成之子也。
E1319,E427,L025,AT_LOCATION,改。隨即科處。』▼是日。遣唐大使從四位上藤原朝臣葛野麻呂授從三位。判官正六位上菅原朝臣清公從五位下。故副使從五位上石川朝臣道益贈從四位下。判官正六位上甘南備眞人信影從五位下。道益者。從三位中納言石足之孫。從五位上人成之子也。
E1320,E428,L159,HAS_OBJECT,"丁酉朔。山城国相樂郡白田十三町賜葛井親王。
癸卯。從五位下川原女王。上道朝臣千若授正五位下。"
E1321,E428,L025,AT_LOCATION,"丁酉朔。山城国相樂郡白田十三町賜葛井親王。
癸卯。從五位下川原女王。上道朝臣千若授正五位下。"
E1322,E429,L181,HAS_OBJECT,年，渤海靺鞨越海入寇登州。時興光族人金思蘭先因入朝留京師，拜為太僕員外卿，至是遣歸國發兵以討靺鞨，仍加授興光為開府儀同三司、寧海軍使。二十五年，興光卒，詔贈太子太保，仍遣左贊善大夫邢璹攝鴻臚少卿，往新羅弔祭，并冊立其子承慶襲
E1323,E429,L082,AT_LOCATION,年，渤海靺鞨越海入寇登州。時興光族人金思蘭先因入朝留京師，拜為太僕員外卿，至是遣歸國發兵以討靺鞨，仍加授興光為開府儀同三司、寧海軍使。二十五年，興光卒，詔贈太子太保，仍遣左贊善大夫邢璹攝鴻臚少卿，往新羅弔祭，并冊立其子承慶襲
E1324,E430,L211,HAS_SUBJECT,"。於大納言宅。奉啟伴右中辨小野宰相宅。皆有狀。竝付小野少貳訖。
廿八日於大山寺始入唐時所祈金剛般若五仟卷。皆先馳使。奉送綵帛。同日。早朝一時發遣綵帛使訖。便轉經。同日。為竈門大神轉一千卷。
廿九日午前"
E1325,E430,L138,HAS_OBJECT,"。於大納言宅。奉啟伴右中辨小野宰相宅。皆有狀。竝付小野少貳訖。
廿八日於大山寺始入唐時所祈金剛般若五仟卷。皆先馳使。奉送綵帛。同日。早朝一時發遣綵帛使訖。便轉經。同日。為竈門大神轉一千卷。
廿九日午前"
E1326,E430,L203,AT_LOCATION,"。於大納言宅。奉啟伴右中辨小野宰相宅。皆有狀。竝付小野少貳訖。
廿八日於大山寺始入唐時所祈金剛般若五仟卷。皆先馳使。奉送綵帛。同日。早朝一時發遣綵帛使訖。便轉經。同日。為竈門大神轉一千卷。
廿九日午前"
E1327,L211,L138,TRAVEL,"。於大納言宅。奉啟伴右中辨小野宰相宅。皆有狀。竝付小野少貳訖。
廿八日於大山寺始入唐時所祈金剛般若五仟卷。皆先馳使。奉送綵帛。同日。早朝一時發遣綵帛使訖。便轉經。同日。為竈門大神轉一千卷。
廿九日午前"
E1328,L211,L203,TRAVEL,"。於大納言宅。奉啟伴右中辨小野宰相宅。皆有狀。竝付小野少貳訖。
廿八日於大山寺始入唐時所祈金剛般若五仟卷。皆先馳使。奉送綵帛。同日。早朝一時發遣綵帛使訖。便轉經。同日。為竈門大神轉一千卷。
廿九日午前"
E1329,E431,G007,HAS_SUBJECT,"死。由是延至今日。』▼是日雷雨。東京牛震死。

辛未十五日。傳灯大法師位以船求法入唐。勅大宰府。賜管内國正税稻千束。』▼是日酉時日未入。流星出自織女西邊。入大陵卷舌間。色赤有光。

癸酉十七日。遣伊豫權掾正六位上大神宿祢己井。豊後介正六位下多治"
E1330,E431,L194,AT_LOCATION,"死。由是延至今日。』▼是日雷雨。東京牛震死。

辛未十五日。傳灯大法師位以船求法入唐。勅大宰府。賜管内國正税稻千束。』▼是日酉時日未入。流星出自織女西邊。入大陵卷舌間。色赤有光。

癸酉十七日。遣伊豫權掾正六位上大神宿祢己井。豊後介正六位下多治"
E1331,G007,L194,TRAVEL,"死。由是延至今日。』▼是日雷雨。東京牛震死。

辛未十五日。傳灯大法師位以船求法入唐。勅大宰府。賜管内國正税稻千束。』▼是日酉時日未入。流星出自織女西邊。入大陵卷舌間。色赤有光。

癸酉十七日。遣伊豫權掾正六位上大神宿祢己井。豊後介正六位下多治"
E1332,E432,L252,HAS_SUBJECT,"月丁巳朔。日有蝕之。

庚申四日。先是渤海人宗「宇」佐等五十六人漂着石見國。給資粮。放還本。

辛酉五日。右近衛清井冬行。病後狂發。騎馬馳入郁芳門。

庚午十四日。月次神今食祭。天皇不御神嘉殿。親王公卿。奉勅行事。去十一日大膳犬"
E1333,E432,P210,HAS_OBJECT,"月丁巳朔。日有蝕之。

庚申四日。先是渤海人宗「宇」佐等五十六人漂着石見國。給資粮。放還本。

辛酉五日。右近衛清井冬行。病後狂發。騎馬馳入郁芳門。

庚午十四日。月次神今食祭。天皇不御神嘉殿。親王公卿。奉勅行事。去十一日大膳犬"
E1334,E432,P210,AT_LOCATION,"月丁巳朔。日有蝕之。

庚申四日。先是渤海人宗「宇」佐等五十六人漂着石見國。給資粮。放還本。

辛酉五日。右近衛清井冬行。病後狂發。騎馬馳入郁芳門。

庚午十四日。月次神今食祭。天皇不御神嘉殿。親王公卿。奉勅行事。去十一日大膳犬"
E1335,L252,P210,TRAVEL,"月丁巳朔。日有蝕之。

庚申四日。先是渤海人宗「宇」佐等五十六人漂着石見國。給資粮。放還本。

辛酉五日。右近衛清井冬行。病後狂發。騎馬馳入郁芳門。

庚午十四日。月次神今食祭。天皇不御神嘉殿。親王公卿。奉勅行事。去十一日大膳犬"
E1336,E434,P171,HAS_SUBJECT,"之利。若不悛心。貸及與者。不論蔭贖科違勅罪。即奪其贓以賜告人。非對物主。賣質亦同。
冬十月乙巳。勅大宰府。新羅使金蘭孫等。遠渉滄波。賀正貢調。其諸蕃入朝。國有恒例。雖有通状。更宜反復。府宜承知研問來朝之由。并責表函。如有表者。准"
E1337,E434,L025,AT_LOCATION,"之利。若不悛心。貸及與者。不論蔭贖科違勅罪。即奪其贓以賜告人。非對物主。賣質亦同。
冬十月乙巳。勅大宰府。新羅使金蘭孫等。遠渉滄波。賀正貢調。其諸蕃入朝。國有恒例。雖有通状。更宜反復。府宜承知研問來朝之由。并責表函。如有表者。准"
E1338,E435,P226,HAS_OBJECT,"。寫案進上。其本者却付使人。凡所有消息。驛傳奏上。
己酉。是日當天長節。仍宴群臣賜祿。有差。又詔贈外祖父從五位上紀朝臣諸人從一位。
壬子。詔以少僧都弘耀法師爲大僧都。惠忠法師爲少僧都。又施高叡法師封卅戸。優宿徳也。
癸丑。勅大宰府。唐客高鶴林等"
E1339,E435,L029,AT_LOCATION,"。寫案進上。其本者却付使人。凡所有消息。驛傳奏上。
己酉。是日當天長節。仍宴群臣賜祿。有差。又詔贈外祖父從五位上紀朝臣諸人從一位。
壬子。詔以少僧都弘耀法師爲大僧都。惠忠法師爲少僧都。又施高叡法師封卅戸。優宿徳也。
癸丑。勅大宰府。唐客高鶴林等"
E1340,E436,L217,HAS_SUBJECT,非實者。牒。得三津等状稱。奉本王命。專來通好。及開函覽牒。但云修聘巨唐。脱有使船漂着彼界。則扶之送過。無俾滯遏者。主司再發星使。設問丁寧。口与牒乖。虚實莫辨。既非交隣之使。必匪由衷之賂。事無■實。豈合虚受。且太政官印。篆跡分明。小野篁船帆飛已遠
E1341,E436,L181,HAS_OBJECT,非實者。牒。得三津等状稱。奉本王命。專來通好。及開函覽牒。但云修聘巨唐。脱有使船漂着彼界。則扶之送過。無俾滯遏者。主司再發星使。設問丁寧。口与牒乖。虚實莫辨。既非交隣之使。必匪由衷之賂。事無■實。豈合虚受。且太政官印。篆跡分明。小野篁船帆飛已遠
E1342,E436,L201,AT_LOCATION,非實者。牒。得三津等状稱。奉本王命。專來通好。及開函覽牒。但云修聘巨唐。脱有使船漂着彼界。則扶之送過。無俾滯遏者。主司再發星使。設問丁寧。口与牒乖。虚實莫辨。既非交隣之使。必匪由衷之賂。事無■實。豈合虚受。且太政官印。篆跡分明。小野篁船帆飛已遠
E1343,L217,L181,TRAVEL,非實者。牒。得三津等状稱。奉本王命。專來通好。及開函覽牒。但云修聘巨唐。脱有使船漂着彼界。則扶之送過。無俾滯遏者。主司再發星使。設問丁寧。口与牒乖。虚實莫辨。既非交隣之使。必匪由衷之賂。事無■實。豈合虚受。且太政官印。篆跡分明。小野篁船帆飛已遠
E1344,L217,L201,TRAVEL,非實者。牒。得三津等状稱。奉本王命。專來通好。及開函覽牒。但云修聘巨唐。脱有使船漂着彼界。則扶之送過。無俾滯遏者。主司再發星使。設問丁寧。口与牒乖。虚實莫辨。既非交隣之使。必匪由衷之賂。事無■實。豈合虚受。且太政官印。篆跡分明。小野篁船帆飛已遠
E1345,E437,L025,AT_LOCATION,"耳。弟從八位上貞成等賜姓興野宿祢。
戊戌。遣唐録事松川造貞嗣。散位同姓家繼等賜姓高峯宿祢。其先高麗人也。』賜左京人内竪從六位上上毛野公諸兄朝臣姓。近江國人彈正大疏嶋脚臣眞行賜姓高生朝臣"
E1346,E438,L025,AT_LOCATION,"耳。弟從八位上貞成等賜姓興野宿祢。
戊戌。遣唐録事松川造貞嗣。散位同姓家繼等賜姓高峯宿祢。其先高麗人也。』賜左京人内竪從六位上上毛野公諸兄朝臣姓。近江國人彈正大疏嶋脚臣眞行賜姓高生朝臣。其先觀松彦香殖稻天皇之後也。左京人正六位上秦忌寸賜姓朝"
E1347,E439,L158,HAS_OBJECT,"先高麗人也。』賜左京人内竪從六位上上毛野公諸兄朝臣姓。近江國人彈正大疏嶋脚臣眞行賜姓高生朝臣。其先觀松彦香殖稻天皇之後也。左京人正六位上秦忌寸賜姓朝原宿祢。
己亥。勅。以新錢四万文。分之供施京城及平城有名之寺佛僧。毎寺内舍人爲使。』左京人道公安"
